fade_in_time,stimulus_alpha,fade_out_length,trial_index,animation_performance,button_pressed,within_ITI,bProblem,timing_post_trial,question,time_elapsed,stimulus_side,sProblem,internal_node_id,key_press,rt,responses,Trial,uniqueid,timing_response,reverse,acc,trial_type,trial_began,success,stimulus,train_repeats,fade_out_time,Subject
1,0.4,5,0,"{u'stim_duration': [51, 31, 71, 29, 23, 51, 33, 27, 31, 21, 31, 29, 30, 32, 28, 44, 28, 43, 35, 49, 27, 34, 31, 38, 30, 30, 30, 28, 30, 32, 29, 28, 43, None], u'mond_duration': [460, 47, 68, 32, 83, 83, 26, 70, 71, 75, 71, 66, 71, 71, 68, 71, 59, 69, 58, 67, 57, 62, 70, 69, 62, 68, 72, 71, 69, 73, 65, 73, 71, 56], u'nums': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34]}",,900,1,100,,7929,1,3,0.0-0.0-0.0,-1,-1,,1,A2MYJ7ZXXVRLLN:3YMTUJH0DTYWW36ERAIL82QMDFH4T4,4,,0,bRMS-test,1531594020245,,../static/images/f099.jpg,1,15,66
1,0.4,5,1,"{u'stim_duration': [0, 0, None], u'mond_duration': [119, 80, 407], u'nums': [0, 1, 2]}",,900,1,100,,15575,1,0,0.0-0.0-1.0,-1,-1,,2,A2MYJ7ZXXVRLLN:3YMTUJH0DTYWW36ERAIL82QMDFH4T4,4,,0,bRMS-test,1531594028136,,../static/images/f165.jpg,1,15,66
1,0.4,5,2,"{u'stim_duration': [None], u'mond_duration': [0], u'nums': [0]}",,900,0,100,,23253,1,0,0.0-0.0-2.0,-1,-1,,3,A2MYJ7ZXXVRLLN:3YMTUJH0DTYWW36ERAIL82QMDFH4T4,4,,0,bRMS-test,1531594035551,,../static/images/f265.jpg,1,15,66
,,,3,,,,,,,79978,,,0.0-2.0,,,,4,A2MYJ7ZXXVRLLN:3YMTUJH0DTYWW36ERAIL82QMDFH4T4,,,,fullscreen,,True,,1,,66
,,,4,,,,,,,82876,,,0.0-3.0-0.0,32,2889,,5,A2MYJ7ZXXVRLLN:3YMTUJH0DTYWW36ERAIL82QMDFH4T4,,,,html-keyboard-response,,,"[u""<div class='center'>Welcome to the study!<br>     <p>Your participation will help us investigate human precision and reaction-times in dynamic environments.</p>    <p>Please read the instructions carefully.</p>    <p align='center'><i>Press the space bar to continue.</i></p></div>""]",1,,66
,,,5,,,,,,,84214,,,0.0-3.0-1.0,32,1333,,6,A2MYJ7ZXXVRLLN:3YMTUJH0DTYWW36ERAIL82QMDFH4T4,,,,html-keyboard-response,,,"[u""<div class='center'><p>We will begin by calibrating the experiment       for the size of your screen.</p>      <p>After this short calibration, we will continue to the main task for       this study.</p>      <p align='center'><i>Press the space bar to continue.</i></p></div>""]",1,,66
,,,6,,,,,,,88738,,,0.0-3.0-2.0,32,4522,,7,A2MYJ7ZXXVRLLN:3YMTUJH0DTYWW36ERAIL82QMDFH4T4,,,,html-keyboard-response,,,"[u""<div class='center'><p>For the calibration stage, you will need a coin.</p>      <p>Any US coin will do.</p>      <p align='center'><i>Press the space bar to continue.</i></p></div>""]",1,,66
,,,7,,,,,,,91114,,,0.0-3.0-3.0,32,2373,,8,A2MYJ7ZXXVRLLN:3YMTUJH0DTYWW36ERAIL82QMDFH4T4,,,,html-keyboard-response,,,"[u""<div class='center'><img src='/static/images/coin_demo.jpg' height='400'></img>      <p>You will be asked to position the coin      as shown in the picture. You will place it against your screen,      within an empty circle presented to you.</p>      <p align='center'><i>Press the space bar to continue.</i></p></div>""]",1,,66
,,,8,,,,,,,105434,,,0.0-3.0-4.0,32,14320,,9,A2MYJ7ZXXVRLLN:3YMTUJH0DTYWW36ERAIL82QMDFH4T4,,,,html-keyboard-response,,,"[u""<div class='center'><p>Using the up and down arrow keys,       you will then adjust the size of the empty circle, so that it matches the       size of your coin.</p>      <p align='center'><i>Press the space bar to continue.</i></p></div>""]",1,,66
,,,9,,,,,,,106042,,,0.0-3.0-5.0,32,608,,10,A2MYJ7ZXXVRLLN:3YMTUJH0DTYWW36ERAIL82QMDFH4T4,,,,html-keyboard-response,,,"[u""<div class='center'><p>Take your time in doing so, as this measurement      will be used throughout the study to make sure images are presented to       you in their correct size.</p>      <p>When you are done adjusting the circle size, press the space bar to       continue to the main task.      <p align='center'><i>Press the space bar to continue.</i></p></div>""]",1,,66
,,,10,,,,,,,106939,,,0.0-3.0-6.0,32,893,,11,A2MYJ7ZXXVRLLN:3YMTUJH0DTYWW36ERAIL82QMDFH4T4,,,,html-keyboard-response,,,"[u""<div class='center'><p>Please have a coin at hand.</p>      <p>Press the space bar to start the calibration stage.</p></div>""]",1,,66
,,,11,,1,,,,,110606,,,0.0-4.0-0.0-0.0,,3662,,12,A2MYJ7ZXXVRLLN:3YMTUJH0DTYWW36ERAIL82QMDFH4T4,,,,html-button-response,,,"Using the mouse, select the coin you would like to use:",1,,66
,,,12,,,,,,,117656,,,0.0-4.0-0.0-1.0-0.0,82,7047,,13,A2MYJ7ZXXVRLLN:3YMTUJH0DTYWW36ERAIL82QMDFH4T4,,,,html-keyboard-response,,,"<svg style=""block: inline"" width=""800"" height=""300"">  <circle cx=""200"" cy=""207.582"" r=""42.418"" stroke=""black"" stroke-width=""2"" fill=""grey"" />  <line x1=""0"" y1=""250"" x2=""1000"" y2=""250"" style=""stroke:black;stroke-width:2"" />  <image x=""557.582"" y=""165.164"" width=""84.836"" height=""84.836"" style:""block: inline"" xlink:href=""/static/images/Nickel.png""></image>    <circle cx=""600"" cy=""207.582"" r=""42.418"" stroke=""black"" stroke-width=""2"" fill-opacity=""0"" /></svg>",1,,66
,,,13,,3,,,,,125467,,,0.0-4.0-0.1-0.1,,7801,,14,A2MYJ7ZXXVRLLN:3YMTUJH0DTYWW36ERAIL82QMDFH4T4,,,,html-button-response,,,"Using the mouse, select the coin you would like to use:",1,,66
,,,14,,,,,,,128488,,,0.0-4.0-0.1-1.1-0.1,32,3017,,15,A2MYJ7ZXXVRLLN:3YMTUJH0DTYWW36ERAIL82QMDFH4T4,,,,html-keyboard-response,,,"<svg style=""block: inline"" width=""800"" height=""300"">  <circle cx=""200"" cy=""201.486"" r=""48.514"" stroke=""black"" stroke-width=""2"" fill=""grey"" />  <line x1=""0"" y1=""250"" x2=""1000"" y2=""250"" style=""stroke:black;stroke-width:2"" />  <image x=""551.486"" y=""152.97199999999998"" width=""97.028"" height=""97.028"" style:""block: inline"" xlink:href=""/static/images/Quarter.png""></image>    <circle cx=""600"" cy=""201.486"" r=""48.514"" stroke=""black"" stroke-width=""2"" fill-opacity=""0"" /></svg>",1,,66
,,,15,,,,,,,132199,,,0.0-4.0-1.0,32,3706,,16,A2MYJ7ZXXVRLLN:3YMTUJH0DTYWW36ERAIL82QMDFH4T4,,,,html-keyboard-response,,,"<svg style=""block: inline"" width=""800"" height=""300"">  <circle cx=""200"" cy=""201.486"" r=""48.514"" stroke=""red"" stroke-width=""2"" fill=""grey"" />  <line x1=""0"" y1=""250"" x2=""1000"" y2=""250"" style=""stroke:red;stroke-width:2"" />  <image x=""551.486"" y=""152.97199999999998"" width=""97.028"" height=""97.028"" style:""block: inline"" xlink:href=""/static/images/Quarter.png""></image>    <circle cx=""600"" cy=""201.486"" r=""48.514"" stroke=""red"" stroke-width=""2"" fill-opacity=""0"" /></svg>",1,,66
,,,16,,,,,,,133394,,,0.0-5.0-0.0,32,1191,,17,A2MYJ7ZXXVRLLN:3YMTUJH0DTYWW36ERAIL82QMDFH4T4,,,,html-keyboard-response,,,"[u""<p>We will now continue to the main task.</p>    <p align='center'><i>Press the space bar to continue.</i></p>""]",1,,66
,,,17,,,,,,,135341,,,0.0-5.0-1.0,32,1945,,18,A2MYJ7ZXXVRLLN:3YMTUJH0DTYWW36ERAIL82QMDFH4T4,,,,html-keyboard-response,,,"[u""<div class = 'center'><p>You will be presented with rapidly       changing patterns of rectangles. Through these rectangles, female faces will appear. Your task will be to indicate the location of       the faces, or any part of them, as soon as they appear.</p>      <p align='center'><i>Press the space bar to continue.</i></p></div>""]",1,,66
,,,18,,,,,,,136139,,,0.0-5.0-2.0,32,796,,19,A2MYJ7ZXXVRLLN:3YMTUJH0DTYWW36ERAIL82QMDFH4T4,,,,html-keyboard-response,,,"[u""<div class = 'center'><p>If a woman's face appeared in the right half       of the screen, press the right key. If a woman's face appeared in the left half       of the screen, press the left key.</p>      <p align='center'><i>Press the space bar to continue.</i></p></div>""]",1,,66
,,,19,,,,,,,136904,,,0.0-5.0-3.0,32,762,,20,A2MYJ7ZXXVRLLN:3YMTUJH0DTYWW36ERAIL82QMDFH4T4,,,,html-keyboard-response,,,"[u""<div class = 'center'><p>Please perform this task as accurately       and quickly as you can.</p>      <p align='center'><i>Press the space bar to continue.</i></p></div>""]",1,,66
,,,20,,,,,,,138340,,,0.0-5.0-4.0,32,1432,,21,A2MYJ7ZXXVRLLN:3YMTUJH0DTYWW36ERAIL82QMDFH4T4,,,,html-keyboard-response,,,"[u""<div class = 'center'><p>During the task, please focus your gaze at       the plus sign in the middle.<br>Even though the faces appear to the left        and right of the plus sign, it is important that you look at the plus         sign at all times.</p>        <p align='center'></i>Press the space bar to continue.</i></p></div>""]",1,,66
,,,21,,,,,,,147259,,,0.0-5.0-5.0,75,8915,,22,A2MYJ7ZXXVRLLN:3YMTUJH0DTYWW36ERAIL82QMDFH4T4,,,,html-keyboard-response,,,"[u""<div class='center'>      <img src='/static/images/keys.jpg'></img>      <p>Place your fingers on the 'D' and 'K' keys as shown in the picture,       and press either one of these keys to continue.</p></div>""]",1,,66
,,,22,,,,,,,147267,,,0.0-6.0-0.0,,,,23,A2MYJ7ZXXVRLLN:3YMTUJH0DTYWW36ERAIL82QMDFH4T4,,,,html-keyboard-response,,,,1,,66
,,,48,,,,,,,415272,,,0.0-7.0-0.0,68,162626,,24,A2MYJ7ZXXVRLLN:3YMTUJH0DTYWW36ERAIL82QMDFH4T4,,,,html-keyboard-response,,,"[u""<div class = 'center'><p>You have completed the practice block.</p>  <p>You will now continue with the same task. The task may now be more   difficult.  You will have 3 short breaks. </p>    <p>Press either the 'D' or the 'K' keys to continue.</p></div>""]",1,,66
,,,49,,,,,,,419741,,,0.0-7.0-1.0,75,4466,,25,A2MYJ7ZXXVRLLN:3YMTUJH0DTYWW36ERAIL82QMDFH4T4,,,,html-keyboard-response,,,"[u""<div class = 'center'><p>During the task, please focus your gaze at   the plus sign in the middle.<br>Even though the faces appear to the left    and right of the plus sign, it is important that you look at the plus     sign at all times.</p>    <p>Press either the 'D' or the 'K' keys to continue.</p></div>""]",1,,66
,,,88,,,,,,,602208,,,0.0-8.0-75.0-0.0,32,2514,,26,A2MYJ7ZXXVRLLN:3YMTUJH0DTYWW36ERAIL82QMDFH4T4,,,,html-keyboard-response,,,<div class = 'center'><p>It seems that you have pressed the wrong   key many times recently.</p>  <p>Please perform the task as accurately and as quickly as you can.</p>  <p>Press the space bar to continue.</p>,1,,66
,,,101,,,,,,,655360,,,0.0-8.0-100.0,32,2872,,27,A2MYJ7ZXXVRLLN:3YMTUJH0DTYWW36ERAIL82QMDFH4T4,,,,html-keyboard-response,,,"[u""<div class = 'center'><p>This is a break.</p>  <p>Press the space bar to continue.</p>""]",1,,66
,,,152,,,,,,,1782405,,,0.0-8.0-202.0,32,874841,,28,A2MYJ7ZXXVRLLN:3YMTUJH0DTYWW36ERAIL82QMDFH4T4,,,,html-keyboard-response,,,"[u""<div class = 'center'><p>This is a break.</p>  <p>Press the space bar to continue.</p>""]",1,,66
,,,164,,,,,,,1836870,,,0.0-8.0-225.0-0.0,32,8555,,29,A2MYJ7ZXXVRLLN:3YMTUJH0DTYWW36ERAIL82QMDFH4T4,,,,html-keyboard-response,,,<div class = 'center'><p>It seems that you have pressed the wrong   key many times recently.</p>  <p>Please perform the task as accurately and as quickly as you can.</p>  <p>Press the space bar to continue.</p>,1,,66
,,,204,,,,,,,2113407,,,0.0-8.0-304.0,32,86667,,30,A2MYJ7ZXXVRLLN:3YMTUJH0DTYWW36ERAIL82QMDFH4T4,,,,html-keyboard-response,,,"[u""<div class = 'center'><p>This is a break.</p>  <p>Press the space bar to continue.</p>""]",1,,66
,,,255,,,,,,,2330386,,,0.0-9.0,32,2381,,31,A2MYJ7ZXXVRLLN:3YMTUJH0DTYWW36ERAIL82QMDFH4T4,,,,html-keyboard-response,,,"<div class='center'>You have completed this part of the study.    <p>You will now answer several questions. Please answer them sincerely,     we remind you that your answers are completely annonymous.</p>    <p align='center'><i>Press the space bar to continue.</i></p></div>",1,,66
,,,256,,,,,,,2344152,,,0.0-10.0,,13656,"{""Q0"":""27"",""Q1"":""nill""}",32,A2MYJ7ZXXVRLLN:3YMTUJH0DTYWW36ERAIL82QMDFH4T4,,,,survey-text,,,,1,,66
,,,257,,,,,,,2354922,,,0.0-11.0,,10636,"{""Q0"":""Female"",""Q1"":""Right"",""Q2"":""Yes""}",33,A2MYJ7ZXXVRLLN:3YMTUJH0DTYWW36ERAIL82QMDFH4T4,,,,survey-multi-choice,,,,1,,66
,,,258,,,,,,,2360859,,,0.0-12.0,,5916,"{""Q0"":3}",34,A2MYJ7ZXXVRLLN:3YMTUJH0DTYWW36ERAIL82QMDFH4T4,,,,survey-likert,,,,1,,66
,,,259,,,,,,,2375837,,,0.0-13.0,,14977,"{""Q0"":""yes ""}",35,A2MYJ7ZXXVRLLN:3YMTUJH0DTYWW36ERAIL82QMDFH4T4,,,,survey-text,,,,1,,66
,,,260,,,,,,,2399366,,,0.0-14.0,,23516,"{""Q0"":""Heterosexual or straight"",""Q1"":""Mostly attracted to females""}",36,A2MYJ7ZXXVRLLN:3YMTUJH0DTYWW36ERAIL82QMDFH4T4,,,,survey-multi-choice,,,,1,,66
,,,261,,,,,,,2405138,,,0.0-15.0,32,5768,,37,A2MYJ7ZXXVRLLN:3YMTUJH0DTYWW36ERAIL82QMDFH4T4,,,,html-keyboard-response,,,"<div class='center'><p>You will now be presented with a few more statements.	Please read each statement carfully, and indicate the degree to which you agree or disagree with it.</p>    <p>We remind you that your answers are completely annonymous.</p>    <p align='center'><i>Press the space bar to continue.</i></p></div>",1,,66
,,,262,,,,,,Gun control,2412375,,,0.0-16.0,,7231,"{""Q0"":2}",38,A2MYJ7ZXXVRLLN:3YMTUJH0DTYWW36ERAIL82QMDFH4T4,,True,,survey-likert,,,,1,,66
,,,263,,,,,,Abortion,2415232,,,0.0-17.0,,2852,"{""Q0"":3}",39,A2MYJ7ZXXVRLLN:3YMTUJH0DTYWW36ERAIL82QMDFH4T4,,True,,survey-likert,,,,1,,66
,,,264,,,,,,Iraq,2417946,,,0.0-18.0,,2707,"{""Q0"":3}",40,A2MYJ7ZXXVRLLN:3YMTUJH0DTYWW36ERAIL82QMDFH4T4,,True,,survey-likert,,,,1,,66
,,,265,,,,,,Environment laws,2420803,,,0.0-19.0,,2856,"{""Q0"":3}",41,A2MYJ7ZXXVRLLN:3YMTUJH0DTYWW36ERAIL82QMDFH4T4,,False,,survey-likert,,,,1,,66
,,,266,,,,,,Homosexuals,2443681,,,0.0-20.0,,22876,"{""Q0"":0}",42,A2MYJ7ZXXVRLLN:3YMTUJH0DTYWW36ERAIL82QMDFH4T4,,True,,survey-likert,,,,1,,66
,,,267,,,,,,Stem Cell,2446353,,,0.0-21.0,,2667,"{""Q0"":2}",43,A2MYJ7ZXXVRLLN:3YMTUJH0DTYWW36ERAIL82QMDFH4T4,,True,,survey-likert,,,,1,,66
,,,268,,,,,,Affirmative action,2448783,,,0.0-22.0,,2426,"{""Q0"":3}",44,A2MYJ7ZXXVRLLN:3YMTUJH0DTYWW36ERAIL82QMDFH4T4,,True,,survey-likert,,,,1,,66
,,,269,,,,,,Death penalty,2451454,,,0.0-23.0,,2667,"{""Q0"":3}",45,A2MYJ7ZXXVRLLN:3YMTUJH0DTYWW36ERAIL82QMDFH4T4,,False,,survey-likert,,,,1,,66
,,,270,,,,,,,2455477,,,0.0-24.0,,4018,"{""Q0"":""Yes""}",46,A2MYJ7ZXXVRLLN:3YMTUJH0DTYWW36ERAIL82QMDFH4T4,,,,survey-multi-choice,,,,1,,66
,,,271,,,,,,,2457833,,,0.0-25.0-0.0,,2353,"{""Q0"":2}",47,A2MYJ7ZXXVRLLN:3YMTUJH0DTYWW36ERAIL82QMDFH4T4,,,,survey-likert,,,,1,,66
,,,272,,,,,,,2465260,,,0.0-25.0-1.0,,7424,"{""Q0"":""0""}",48,A2MYJ7ZXXVRLLN:3YMTUJH0DTYWW36ERAIL82QMDFH4T4,,,,survey-text,,,,1,,66
,,,273,,,,,,,2473062,,,0.0-26.0,,7800,"{""Q0"":""0""}",49,A2MYJ7ZXXVRLLN:3YMTUJH0DTYWW36ERAIL82QMDFH4T4,,,,survey-text,,,,1,,66
,,,274,,,,,,,2477781,,,0.0-27.0,32,4716,,50,A2MYJ7ZXXVRLLN:3YMTUJH0DTYWW36ERAIL82QMDFH4T4,,,,html-keyboard-response,,,"<div class=""center"">Thank you for participating in this study!<p>    In this study we were interested in examining reaction-times and     precision in a dynamic environment.</p>    <p>Once you press the space bar, your results will be uploaded to the     server, and the HIT will complete. <b>This may take several minutes - do not     refresh or close your browser during this time.</b></p>    <p>Press the space bar to complete this HIT.</p></div>",1,,66
1,0.4,5,0,"{u'stim_duration': [34, 33, 34, 33, 32, 34, 33, 34, 34, 34, 33, 33, 33, 35, 34, 34, 33, 34, 33, 34, 34, 33, 34, 33, 34, 33, 33, 35, 34, 33, 34, 33, 34, 34, 33, 32, 32, 33, 33, 34, 0], u'mond_duration': [42, 66, 65, 67, 67, 67, 67, 66, 66, 66, 66, 67, 67, 66, 65, 66, 68, 65, 67, 66, 66, 66, 67, 67, 66, 67, 66, 67, 65, 66, 67, 66, 67, 66, 66, 68, 68, 67, 67, 66, None], u'nums': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40]}",,900,0,100,,5422,1,0,0.0-0.0-0.0,-1,-1,,1,A2N8FYNKM133KF:3HUTX6F6VV56GXMJRFDYLDN1WPCO28,4,,0,bRMS-test,1531941278569,,../static/images/m216.jpg,1,15,67
1,0.4,5,1,"{u'stim_duration': [0, 34, 33, 33, 33, 35, 34, 34, 33, 33, 32, 34, 33, 33, 33, 33, 34, 33, 33, 34, 34, 34, 33, 34, 33, 35, 35, 33, 34, 34, 34, 34, 33, 34, 34, 33, 34, 34, 34, 34, 0], u'mond_duration': [82, 66, 66, 67, 67, 66, 66, 66, 66, 67, 67, 67, 66, 67, 67, 67, 67, 65, 68, 66, 67, 65, 66, 67, 67, 66, 65, 65, 67, 66, 66, 66, 66, 67, 66, 66, 67, 66, 66, 66, None], u'nums': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40]}",,900,0,100,,10583,0,0,0.0-0.0-1.0,-1,-1,,2,A2N8FYNKM133KF:3HUTX6F6VV56GXMJRFDYLDN1WPCO28,4,,0,bRMS-test,1531941284053,,../static/images/m229.jpg,1,15,67
1,0.4,5,2,"{u'stim_duration': [33, 34, 33, 33, 33, 33, 32, 34, 33, 33, 33, 33, 34, 49, 33, 33, 34, 32, 34, 33, 33, 34, 34, 18, 17, 18, 18, 17, 17, 18, 17, 17, 18, 34, 16, 17, 18, 34, 18, None], u'mond_duration': [50, 66, 66, 68, 66, 67, 68, 67, 67, 67, 66, 67, 66, 67, 51, 67, 66, 68, 66, 67, 67, 66, 66, 82, 83, 83, 81, 83, 83, 82, 83, 83, 82, 82, 68, 83, 82, 82, 66, 82], u'nums': [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39]}",,900,0,100,,15512,0,0,0.0-0.0-2.0,-1,-1,,3,A2N8FYNKM133KF:3HUTX6F6VV56GXMJRFDYLDN1WPCO28,4,,0,bRMS-test,1531941289147,,../static/images/m055.jpg,1,15,67
,,,3,,,,,,,20694,,,0.0-2.0,,,,4,A2N8FYNKM133KF:3HUTX6F6VV56GXMJRFDYLDN1WPCO28,,,,fullscreen,,True,,1,,67
,,,4,,,,,,,23346,,,0.0-3.0-0.0,32,2650,,5,A2N8FYNKM133KF:3HUTX6F6VV56GXMJRFDYLDN1WPCO28,,,,html-keyboard-response,,,"[u""<div class='center'>Welcome to the study!<br>     <p>Your participation will help us investigate human precision and reaction-times in dynamic environments.</p>    <p>Please read the instructions carefully.</p>    <p align='center'><i>Press the space bar to continue.</i></p></div>""]",1,,67
,,,5,,,,,,,27537,,,0.0-3.0-1.0,32,4190,,6,A2N8FYNKM133KF:3HUTX6F6VV56GXMJRFDYLDN1WPCO28,,,,html-keyboard-response,,,"[u""<div class='center'><p>We will begin by calibrating the experiment       for the size of your screen.</p>      <p>After this short calibration, we will continue to the main task for       this study.</p>      <p align='center'><i>Press the space bar to continue.</i></p></div>""]",1,,67
,,,6,,,,,,,31633,,,0.0-3.0-2.0,32,4095,,7,A2N8FYNKM133KF:3HUTX6F6VV56GXMJRFDYLDN1WPCO28,,,,html-keyboard-response,,,"[u""<div class='center'><p>For the calibration stage, you will need a coin.</p>      <p>Any US coin will do.</p>      <p align='center'><i>Press the space bar to continue.</i></p></div>""]",1,,67
,,,7,,,,,,,35921,,,0.0-3.0-3.0,32,4288,,8,A2N8FYNKM133KF:3HUTX6F6VV56GXMJRFDYLDN1WPCO28,,,,html-keyboard-response,,,"[u""<div class='center'><img src='/static/images/coin_demo.jpg' height='400'></img>      <p>You will be asked to position the coin      as shown in the picture. You will place it against your screen,      within an empty circle presented to you.</p>      <p align='center'><i>Press the space bar to continue.</i></p></div>""]",1,,67
,,,8,,,,,,,40393,,,0.0-3.0-4.0,32,4471,,9,A2N8FYNKM133KF:3HUTX6F6VV56GXMJRFDYLDN1WPCO28,,,,html-keyboard-response,,,"[u""<div class='center'><p>Using the up and down arrow keys,       you will then adjust the size of the empty circle, so that it matches the       size of your coin.</p>      <p align='center'><i>Press the space bar to continue.</i></p></div>""]",1,,67
,,,9,,,,,,,41953,,,0.0-3.0-5.0,32,1560,,10,A2N8FYNKM133KF:3HUTX6F6VV56GXMJRFDYLDN1WPCO28,,,,html-keyboard-response,,,"[u""<div class='center'><p>Take your time in doing so, as this measurement      will be used throughout the study to make sure images are presented to       you in their correct size.</p>      <p>When you are done adjusting the circle size, press the space bar to       continue to the main task.      <p align='center'><i>Press the space bar to continue.</i></p></div>""]",1,,67
,,,10,,,,,,,44113,,,0.0-3.0-6.0,32,2159,,11,A2N8FYNKM133KF:3HUTX6F6VV56GXMJRFDYLDN1WPCO28,,,,html-keyboard-response,,,"[u""<div class='center'><p>Please have a coin at hand.</p>      <p>Press the space bar to start the calibration stage.</p></div>""]",1,,67
,,,11,,3,,,,,47225,,,0.0-4.0-0.0-0.0,,3111,,12,A2N8FYNKM133KF:3HUTX6F6VV56GXMJRFDYLDN1WPCO28,,,,html-button-response,,,"Using the mouse, select the coin you would like to use:",1,,67
,,,12,,,,,,,63697,,,0.0-4.0-0.0-1.0-0.0,40,16460,,13,A2N8FYNKM133KF:3HUTX6F6VV56GXMJRFDYLDN1WPCO28,,,,html-keyboard-response,,,"<svg style=""block: inline"" width=""800"" height=""300"">  <circle cx=""200"" cy=""201.486"" r=""48.514"" stroke=""black"" stroke-width=""2"" fill=""grey"" />  <line x1=""0"" y1=""250"" x2=""1000"" y2=""250"" style=""stroke:black;stroke-width:2"" />  <image x=""551.486"" y=""152.97199999999998"" width=""97.028"" height=""97.028"" style:""block: inline"" xlink:href=""/static/images/Quarter.png""></image>    <circle cx=""600"" cy=""201.486"" r=""48.514"" stroke=""black"" stroke-width=""2"" fill-opacity=""0"" /></svg>",1,,67
,,,13,,,,,,,65377,,,0.0-4.0-0.0-1.1-0.1,32,1678,,14,A2N8FYNKM133KF:3HUTX6F6VV56GXMJRFDYLDN1WPCO28,,,,html-keyboard-response,,,"<svg style=""block: inline"" width=""800"" height=""300"">  <circle cx=""200"" cy=""203.391"" r=""46.609"" stroke=""black"" stroke-width=""2"" fill=""grey"" />  <line x1=""0"" y1=""250"" x2=""1000"" y2=""250"" style=""stroke:black;stroke-width:2"" />  <image x=""553.391"" y=""156.78199999999998"" width=""93.218"" height=""93.218"" style:""block: inline"" xlink:href=""/static/images/Quarter.png""></image>    <circle cx=""600"" cy=""203.391"" r=""46.609"" stroke=""black"" stroke-width=""2"" fill-opacity=""0"" /></svg>",1,,67
,,,14,,,,,,,68521,,,0.0-4.0-1.0,32,3142,,15,A2N8FYNKM133KF:3HUTX6F6VV56GXMJRFDYLDN1WPCO28,,,,html-keyboard-response,,,"<svg style=""block: inline"" width=""800"" height=""300"">  <circle cx=""200"" cy=""203.391"" r=""46.609"" stroke=""red"" stroke-width=""2"" fill=""grey"" />  <line x1=""0"" y1=""250"" x2=""1000"" y2=""250"" style=""stroke:red;stroke-width:2"" />  <image x=""553.391"" y=""156.78199999999998"" width=""93.218"" height=""93.218"" style:""block: inline"" xlink:href=""/static/images/Quarter.png""></image>    <circle cx=""600"" cy=""203.391"" r=""46.609"" stroke=""red"" stroke-width=""2"" fill-opacity=""0"" /></svg>",1,,67
,,,15,,,,,,,69505,,,0.0-5.0-0.0,32,983,,16,A2N8FYNKM133KF:3HUTX6F6VV56GXMJRFDYLDN1WPCO28,,,,html-keyboard-response,,,"[u""<p>We will now continue to the main task.</p>    <p align='center'><i>Press the space bar to continue.</i></p>""]",1,,67
,,,16,,,,,,,79225,,,0.0-5.0-1.0,32,9720,,17,A2N8FYNKM133KF:3HUTX6F6VV56GXMJRFDYLDN1WPCO28,,,,html-keyboard-response,,,"[u""<div class = 'center'><p>You will be presented with rapidly       changing patterns of rectangles. Through these rectangles, male faces will appear. Your task will be to indicate the location of       the faces, or any part of them, as soon as they appear.</p>      <p align='center'><i>Press the space bar to continue.</i></p></div>""]",1,,67
